|6.6.6
1,0_0,2_0,0_0,0_0,0_0,0_MANTLE_1.tab                                                                
           2
T(K)    
   2200.0000000000000     
   456.41025641025641     
          40
P(bar)  
   1250000.0000000000     
   4839743.5897435900     
          40
          23
T(K)           P(bar)         rho,kg/m3      v0,km/s        vp,km/s        vs,km/s        alpha,1/K      cp,J/K/kg      Wus,mo%        Pv,mo%         an,mo%         O,mo%          Wad,mo%        Ring,mo%       Gt_maj,mo%     Ppv,mo%        st,mo%         q,mo%          ca-pv,mo%      cfs,mo%        coe,mo%        ky,mo%         seif,mo%      
  12697.44      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  13153.85      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  13610.26      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14066.67      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579427E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14523.08      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579431E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  14979.49      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579440E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  15435.90      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  15892.31      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  16348.72      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  16805.13      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  17261.54      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  17717.95      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579453E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  18174.36      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  18630.77      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  19087.18      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  19543.59      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  20000.00      0.1464423E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  2200.000      0.1512821E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  2656.410      0.1512821E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579459E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  3112.821      0.1512821E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579459E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  3569.231      0.1512821E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  4025.641      0.1512821E+09   4.015401       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.4579458E-02   0.000000       0.000000       99.99542       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
